Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
CCL28,ENSG00000151882,0.494419920158415,0.471488905578427,0.348375640869534,0.00351959546483574,pLoF,5043381803,5,43381803,
ASGR1,ENSG00000141505,0.494478235902391,0.315511595528322,0.784557355149546,0.00295361957018713,pLoF,17007173541,17,7173541,
PGBD2,ENSG00000185220,0.494484179248908,0.621039067422973,0.351235267065039,-0.00478417433294148,pLoF,1248913816,1,248913816,
AP5B1,ENSG00000254470,0.494527615808248,0.329870309899157,0.47503046608827,-0.0111634285784441,pLoF,11065777739,11,65777739,
GAL3ST3,ENSG00000175229,0.494592145266907,0.307394732465337,0.417246372455765,-0.00221635288016183,pLoF,11066042446,11,66042446,
CLDN24,ENSG00000185758,0.494622360039434,,,,pLoF,4183319472,4,183319472,
RMI2,ENSG00000175643,0.494729498512106,0.868729411227728,0.311523958416125,0.000751488610297836,pLoF,16011345359,16,11345359,
UBA6,ENSG00000033178,0.494755579758323,0.300218486869327,0.313384560464534,0.00364599871358318,pLoF,4067618919,4,67618919,
DEFB136,ENSG00000205884,0.494799866947136,,,,pLoF,8011973826,8,11973826,
NAA38,ENSG00000183011,0.494800149719179,0.868036304429196,0.320780845911602,0.000475598326374844,pLoF,17007851704,17,7851704,
NUDT15,ENSG00000136159,0.494822240587636,0.332210483610822,0.909454816153903,-0.00137493254305746,pLoF,13048037647,13,48037647,
PLLP,ENSG00000102934,0.494903171440271,0.323231779428684,0.480376735103536,0.00781029294202375,pLoF,16057252098,16,57252098,
AL110118.2,ENSG00000259066,0.494960054412547,0.317798709183891,0.858045116814112,-0.00853293982250407,pLoF,14093183048,14,93183048,
PSMD6,ENSG00000163636,0.49496918553384,0.321106186868873,0.511499151960966,0.00346123309450079,pLoF,3064010627,3,64010627,
RANBP1,ENSG00000099901,0.494972533984057,0.4344454821803,0.306528739616277,0.00378441935939376,pLoF,22020112441,22,20112441,
ADAMTS2,ENSG00000087116,0.49499359681794,0.305259165237689,0.873087947548347,0.00333716023118211,pLoF,5179113794,5,179113794,
AL445524.2,ENSG00000287856,0.495092247987591,,,,pLoF,1231366321,1,231366321,
EMC9,ENSG00000100908,0.495192530881,0.457379387617951,0.360358956526887,0.00155850714598292,pLoF,14024136173,14,24136173,
MRPS12,ENSG00000128626,0.495198660310967,0.325956816287841,0.455443305530722,0.00411127729489237,pLoF,19038926154,19,38926154,
DHRS11,ENSG00000278535,0.495228473024705,0.325090230822797,0.340119397696585,0.00348105641786192,pLoF,17036586931,17,36586931,
ZDHHC24,ENSG00000174165,0.495262003911133,0.323194627195578,0.719496914653214,0.00248668161531726,pLoF,11066530780,11,66530780,
DNAJC22,ENSG00000178401,0.495292801815637,0.322659787789444,0.340675112298013,-0.00208151188434703,pLoF,12049348733,12,49348733,
KRT83,ENSG00000170523,0.495333081158939,0.408861710986023,0.426909777273276,0.000424450942684477,pLoF,12052314567,12,52314567,
XPC,ENSG00000154767,0.49543045031447,0.627366671482396,0.302680649512,-0.0010331149968541,pLoF,3014141526,3,14141526,
NPIPB5,ENSG00000243716,0.495605470449621,,,,pLoF,16022533980,16,22533980,
SLC1A7,ENSG00000162383,0.495732647730344,0.418579201917288,0.310446090758484,-0.00219820510727346,pLoF,1053087966,1,53087966,
MCHR2,ENSG00000152034,0.495743696640865,0.318985319966972,0.657114095227215,-0.00391960912354977,pLoF,6099920864,6,99920864,
BNIP3L,ENSG00000104765,0.495790205176265,0.580229655657384,0.32216378882497,-0.0070806626368776,pLoF,8026381053,8,26381053,
FOS,ENSG00000170345,0.495792423690585,0.597520267689902,0.321865507075255,-0.00675895473346842,pLoF,14075278876,14,75278876,
C5orf46,ENSG00000178776,0.495852919337341,0.58484823289517,0.360608038287252,0.00479902926284776,pLoF,5147896980,5,147896980,
POMC,ENSG00000115138,0.495857309536609,0.867453995207877,0.341021995660074,0.000473995793612053,pLoF,2025160941,2,25160941,
TMPRSS15,ENSG00000154646,0.495866418541082,0.413185502791347,0.337973435698565,0.000602092639218282,pLoF,21018265906,21,18265906,
TUBB2B,ENSG00000137285,0.495914066713775,0.454047315448925,0.375998911714131,-0.0191751463872838,pLoF,6003224620,6,3224620,
NDST3,ENSG00000164100,0.495936292495963,0.698344333006134,0.310233867082548,0.00119074961481782,pLoF,4118053814,4,118053814,
NR3C2,ENSG00000151623,0.495988364996744,0.314758449892359,0.463367287076866,0.0105135545255764,pLoF,4148081244,4,148081244,
WDSUB1,ENSG00000196151,0.496006237526887,0.350687987427662,0.866896951699861,-0.00117333596419525,pLoF,2159230803,2,159230803,
STXBP6,ENSG00000168952,0.496007523155539,0.309740447308704,0.415381377726699,-0.00622106333248101,pLoF,14024812635,14,24812635,
BMPER,ENSG00000164619,0.496010436519792,0.55861334583579,0.317938810378124,-0.00415476781972231,pLoF,7033905541,7,33905541,
CPSF6,ENSG00000111605,0.496048101492368,0.324817016502456,0.697316322256649,0.00840892810010311,pLoF,12069239526,12,69239526,
KCTD20,ENSG00000112078,0.496172384704775,0.449692424562804,0.314285915599833,0.00272581966137377,pLoF,6036470017,6,36470017,
EGFL6,ENSG00000198759,0.496311976726381,0.678899102104692,0.31135033783281,-0.000888465972805989,pLoF,23013569801,X,13569801,
CEBPB,ENSG00000172216,0.496519361106573,0.571481014880559,0.376517702953172,-0.0144881473119908,pLoF,20050190901,20,50190901,
ZNF862,ENSG00000106479,0.496714610673771,0.505560153183236,0.297841398177069,-0.00129596129041088,pLoF,7149833731,7,149833731,
CYP7B1,ENSG00000172817,0.496802319942477,0.305708580802053,0.672701731606055,-0.0029179211169016,pLoF,8064596580,8,64596580,
SPATA5,ENSG00000145375,0.49681522262333,0.892132487903684,0.313364501950673,0.000314245312625514,pLoF,4122922265,4,122922265,
RGS6,ENSG00000182732,0.496818279304615,0.376776676270877,0.676133102106583,0.0226480078859528,pLoF,14071964732,14,71964732,
CLTC,ENSG00000141367,0.496836435796971,0.342420791325372,0.75405902088861,0.00860014919010315,pLoF,17059620059,17,59620059,
SLC30A2,ENSG00000158014,0.496884644312406,0.640141644303222,0.312377408071876,-0.00208430816526816,pLoF,1026032349,1,26032349,
NRL,ENSG00000129535,0.496967400209413,0.318076932551643,0.423335632367191,-0.00264847735029967,pLoF,14024073669,14,24073669,
SPATA31D4,ENSG00000189357,0.496993362193833,,,,pLoF,9081932394,9,81932394,
GBP6,ENSG00000183347,0.497058506678135,0.327909020666505,0.509467577165901,0.00284077410905841,pLoF,1089368477,1,89368477,
LURAP1,ENSG00000171357,0.497080720315231,0.744041131832494,0.33512945010011,-0.00186796743740411,pLoF,1046203342,1,46203342,
ZNF439,ENSG00000171291,0.497192122387512,0.346974407407092,0.834344982822944,0.000750365319975787,pLoF,19011865958,19,11865958,
ZNF81,ENSG00000197779,0.497245666724665,0.328320016756789,0.558568456656133,-0.00559974784701985,pLoF,23047846187,X,47846187,
DLK2,ENSG00000171462,0.497329033608987,0.320744719410484,0.339303554962808,-0.00548639054671305,pLoF,6043445356,6,43445356,
TMEM167B,ENSG00000215717,0.497369127771353,,,,pLoF,1109090768,1,109090768,
SPTBN1,ENSG00000115306,0.49737146577278,0.315778022131338,0.487192444524851,-0.00726887583254283,pLoF,2054526308,2,54526308,
PRKG2,ENSG00000138669,0.497406866194838,0.308695125998662,0.43350190166651,0.00437796753333028,pLoF,4081089674,4,81089674,
AMY2B,ENSG00000240038,0.497899122710727,0.309120590030231,0.626514351914396,0.00198942293976425,pLoF,1103550863,1,103550863,
MTERF4,ENSG00000122085,0.497922145113935,0.346581396198853,0.865819029697728,-0.00179779061362012,pLoF,2241082216,2,241082216,
NCOA7,ENSG00000111912,0.498020034569381,0.337646391440279,0.307665590660523,-0.00456127938190213,pLoF,6125815304,6,125815304,
MAPKAPK2,ENSG00000162889,0.498079084396355,0.838863481335331,0.323236701328348,0.00259587434053568,pLoF,1206685320,1,206685320,
PTGER3,ENSG00000050628,0.498113468814233,0.377897025770455,0.669379775212782,-0.0225948530303652,pLoF,1070952434,1,70952434,
GJB6,ENSG00000121742,0.498182146325004,0.375458880363075,0.395162336218768,-0.000881385992225113,pLoF,13020222638,13,20222638,
TUBGCP2,ENSG00000130640,0.498194280312509,0.306084975712508,0.45521192585754,0.0020372264473853,pLoF,10133273647,10,133273647,
AGTPBP1,ENSG00000135049,0.498238587793426,0.310094088645415,0.330224695011518,-0.00316564826686004,pLoF,9085547014,9,85547014,
ERMN,ENSG00000136541,0.498239701061641,0.316208036440809,0.902131788018172,-0.00431169128832663,pLoF,2157321143,2,157321143,
IFI44L,ENSG00000137959,0.498350216907418,0.575242543100065,0.439343423500826,-0.000322356538716376,pLoF,1078627879,1,78627879,
ZNF142,ENSG00000115568,0.498466359474703,0.922883925881213,0.308039865485686,0.000146577739576413,pLoF,2218638242,2,218638242,
NDST4,ENSG00000138653,0.498522186779046,0.708527793393162,0.307054252026932,-0.00147709423317573,pLoF,4114827719,4,114827719,
DOK7,ENSG00000175920,0.498535016147691,0.368618806191684,0.30930256222998,0.00439195797305373,pLoF,4003463244,4,3463244,
PARD6A,ENSG00000102981,0.498608025533435,0.777369786749605,0.32578800205017,-0.0010727644730434,pLoF,16067655960,16,67655960,
ZNF589,ENSG00000164048,0.498620515927702,0.361087951868937,0.60119205738872,0.00483020205888028,pLoF,3048241061,3,48241061,
USF3,ENSG00000176542,0.4986537579001,0.357803593262638,0.541208775559314,0.00242614441901629,pLoF,3113654848,3,113654848,
FBXO45,ENSG00000174013,0.498723617211991,0.778891652634846,0.323776188099975,-0.0029310435501807,pLoF,3196568873,3,196568873,
RARG,ENSG00000172819,0.498744837748059,0.314564704549021,0.50425086529613,0.00728802651325762,pLoF,12053211591,12,53211591,
MYL6,ENSG00000092841,0.499186810602786,0.803815692864546,0.330111036390717,0.00107376538650528,pLoF,12056153404,12,56153404,
FAT2,ENSG00000086570,0.49926602112058,0.358964684387464,0.305321373523142,-0.00118460927757667,pLoF,5151505469,5,151505469,
ZBTB8OS,ENSG00000176261,0.499284906654693,0.320747550244319,0.639733547259242,0.00804480071748617,pLoF,1032621824,1,32621824,
PTPN23,ENSG00000076201,0.499341999052719,0.301065626069317,0.774261603331891,-0.00283301373754719,pLoF,3047380777,3,47380777,
ABCA13,ENSG00000179869,0.499348694103993,0.726622276236922,0.310929240091931,0.000205047638392285,pLoF,7048171401,7,48171401,
GAL3ST4,ENSG00000197093,0.499361364471693,0.59525477300485,0.309712105918354,0.00131678169418321,pLoF,7100154941,7,100154941,
VPS4B,ENSG00000119541,0.499406170260041,0.326186198226394,0.980712989423368,0.00463390059166238,pLoF,18063390951,18,63390951,
BCAM,ENSG00000187244,0.499430499148983,0.318500223450351,0.327125490225241,-0.00214355844802087,pLoF,19044809038,19,44809038,
GOLGA8A,ENSG00000175265,0.499474966504365,0.656776380087296,0.35605542759845,-0.00135244833092758,pLoF,15034381414,15,34381414,
TEX261,ENSG00000144043,0.499625751984029,0.81065611841048,0.335706863507622,0.00067293821205112,pLoF,2070981833,2,70981833,
FOXE1,ENSG00000178919,0.499787671004739,0.497076089571636,0.343143695427673,-0.00929624245467618,pLoF,9097853816,9,97853816,
IGSF8,ENSG00000162729,0.499807345949705,0.309130431636523,0.488969412465711,-0.00219346322271963,pLoF,1160087339,1,160087339,
HSFX4,ENSG00000283463,0.500070640817501,0.347569518545215,0.787470826232702,0.00340659955796035,pLoF,23149929864,X,149929864,
NFE2L3,ENSG00000050344,0.500121023186041,0.307448726577938,0.651175830089328,-0.00260305641154229,pLoF,7026152422,7,26152422,
MAPK13,ENSG00000156711,0.500175500747143,0.420539870288258,0.383466783004501,-0.000922124277734556,pLoF,6036130565,6,36130565,
BCO1,ENSG00000135697,0.500312624548801,0.752156538206445,0.340569525342539,-0.000724532343790844,pLoF,16081238848,16,81238848,
INSL6,ENSG00000120210,0.500345379304764,0.35087523267467,0.683183665054412,0.00174560024769509,pLoF,9005163889,9,5163889,
NDUFS3,ENSG00000213619,0.500384899636345,0.635057467465865,0.364804742775327,-0.00129617889335397,pLoF,11047575572,11,47575572,
ETNK2,ENSG00000143845,0.500396984597144,0.319744295427754,0.985206898322639,-0.00370092812010372,pLoF,1204126063,1,204126063,
LGR4,ENSG00000205213,0.50045366550337,0.31115207293091,0.526452644858745,0.00370872578597518,pLoF,11027362732,11,27362732,
CCDC167,ENSG00000198937,0.500525066336461,0.337296254315641,0.695071873704037,-0.00549945230370321,pLoF,6037478369,6,37478369,
PABPN1,ENSG00000100836,0.500555170864078,0.320831238937251,0.498499312391394,0.00804295863033112,pLoF,14023319702,14,23319702,
H3C12,ENSG00000197153,0.50060332112038,0.820672051554454,0.322672737351964,-0.00147112936605999,pLoF,6027890306,6,27890306,
PACSIN3,ENSG00000165912,0.500608736218192,0.757403853930065,0.319114654440667,0.00082742081898526,pLoF,11047172590,11,47172590,
BCL2L14,ENSG00000121380,0.500684011997989,0.320777926179321,0.985105584902947,-0.00369313767573006,pLoF,12012079240,12,12079240,
ADM2,ENSG00000128165,0.500698051580594,0.376355288726909,0.672147805820864,0.00200413472351378,pLoF,22050481793,22,50481793,
ZNF324,ENSG00000083812,0.500703309032546,0.829053257673453,0.355111174854048,-0.00449665768354128,pLoF,19058468113,19,58468113,
ROBO3,ENSG00000154134,0.500715408896584,0.367062800155947,0.306431519320622,0.00191789692176094,pLoF,11124865490,11,124865490,
PRAMEF18,ENSG00000279804,0.500722638857469,0.48887876284576,0.334512728540806,-0.00755818201440889,pLoF,1013223374,1,13223374,
INSYN2A,ENSG00000188916,0.500732656507601,0.324490899114484,0.374843146247629,0.00477067708096956,pLoF,10127137761,10,127137761,
PLEKHA8,ENSG00000106086,0.500747886430151,0.961841751258841,0.369494108783076,-0.0000758345712012346,pLoF,7030026224,7,30026224,
GPAT3,ENSG00000138678,0.500771452354411,0.360074672126898,0.54091720852106,-0.000994551874748547,pLoF,4083535624,4,83535624,
H1-2,ENSG00000187837,0.50091933238034,0.309825622238173,0.920809044161856,0.00604998485527919,pLoF,6026055724,6,26055724,
RP1L1,ENSG00000183638,0.500969763705653,0.330314637245538,0.666423663771072,-0.00105099158778749,pLoF,8010606749,8,10606749,
PRPH2,ENSG00000112619,0.501058446017771,0.50103895926609,0.323666457956339,-0.00232438040437789,pLoF,6042698180,6,42698180,
CHMP5,ENSG00000086065,0.501101937381989,0.327530562837471,0.428245639868443,0.00860453797215853,pLoF,9033261021,9,33261021,
PLPP7,ENSG00000160539,0.501151469750929,0.371076733521562,0.492643494685165,0.00169792666589233,pLoF,9131289913,9,131289913,
WFDC3,ENSG00000124116,0.501174885347103,0.336963011767679,0.404299395876461,-0.00898232277701482,pLoF,20045774323,20,45774323,
TRIM14,ENSG00000106785,0.501193176036929,0.318870444704909,0.933465378997217,-0.00478561227342906,pLoF,9098080730,9,98080730,
DCC,ENSG00000187323,0.501218385019696,0.321943769556375,0.448903265126137,0.0103589353450242,pLoF,18052340747,18,52340747,
TNKS2,ENSG00000107854,0.501325176442576,0.305453117438943,0.640404843163968,-0.00375110747759539,pLoF,10091798550,10,91798550,
HLA-A,ENSG00000206503,0.501428248625392,0.393427962109657,0.401912098683259,0.000773539218677751,pLoF,6029942804,6,29942804,
CHAF1A,ENSG00000167670,0.501605384922165,0.380925304320065,0.677142090413483,-0.0224521835487151,pLoF,19004400233,19,4400233,
ASB9,ENSG00000102048,0.501623037701323,0.585964326391861,0.33824121587775,0.00324306334889586,pLoF,23015244435,X,15244435,
GLI2,ENSG00000074047,0.501623390133059,0.321654646852001,0.738851166717537,-0.00429446240563229,pLoF,2120797326,2,120797326,
HNRNPUL1,ENSG00000105323,0.501687625561978,0.329096638613381,0.590709908802733,0.0106615264771171,pLoF,19041259482,19,41259482,
TLR6,ENSG00000174130,0.50176844922908,0.376693444475199,0.321260215052457,0.00380178428537929,pLoF,4038827028,4,38827028,
SAP30L,ENSG00000164576,0.501960327760331,0.631499448500029,0.314305642008279,0.00388361554637338,pLoF,5154446525,5,154446525,
CCDC28B,ENSG00000160050,0.502014292487351,0.843506166098327,0.336820611059308,0.00137123103456558,pLoF,1032201850,1,32201850,
DHX15,ENSG00000109606,0.502141624845953,0.380629596198352,0.621175478922961,-0.0158862872638646,pLoF,4024527883,4,24527883,
TPPP,ENSG00000171368,0.50217630252484,0.327103103733929,0.31097102288981,0.00814443682594605,pLoF,5000664993,5,664993,
OR4C12,ENSG00000221954,0.502398806040083,0.316669329093427,0.705173006461705,0.00725729579275093,pLoF,11049981556,11,49981556,
IGFL1,ENSG00000188293,0.502483169781298,0.33197356363127,0.710189011171103,-0.00578054286825695,pLoF,19046229680,19,46229680,
ZER1,ENSG00000160445,0.502562474002328,0.415085287412276,0.367657414633022,0.00539348263983718,pLoF,9128731250,9,128731250,
LSM8,ENSG00000128534,0.502817099112756,0.547395696825326,0.34671934877099,-0.00183896352976268,pLoF,7118184103,7,118184103,
CGB7,ENSG00000196337,0.502852936225828,0.363088809894368,0.596854194044034,0.00151089135087003,pLoF,19049050211,19,49050211,
LRIG3,ENSG00000139263,0.502875083137022,0.312738529821842,0.718810596431766,0.00202493986335613,pLoF,12058872455,12,58872455,
RPN2,ENSG00000118705,0.502964751943464,0.619305510268652,0.314806086660449,-0.00257085051820909,pLoF,20037179058,20,37179058,
GTF2E2,ENSG00000197265,0.503027478699661,0.36394712188085,0.316428664364737,0.00507533969567708,pLoF,8030578931,8,30578931,
CCDC125,ENSG00000183323,0.503061562235015,0.693629966946141,0.319413794047465,0.000980390726656656,pLoF,5069276481,5,69276481,
SENP7,ENSG00000138468,0.503117363958431,0.623399625826834,0.328229856817016,0.00149432594642151,pLoF,3101319485,3,101319485,
GPN2,ENSG00000142751,0.503211381219748,0.94460489401184,0.319614283000132,0.000236804421320674,pLoF,1026879635,1,26879635,
DLAT,ENSG00000150768,0.503215589041311,0.318934161994448,0.611459032100878,-0.00368681170273159,pLoF,11112025347,11,112025347,
LRRD1,ENSG00000240720,0.503222296083628,0.333181696887377,0.576056710212375,-0.00090739243440078,pLoF,7092144852,7,92144852,
C3orf62,ENSG00000188315,0.503232437166417,0.44089323675789,0.321078987563475,0.00244021457714132,pLoF,3049271096,3,49271096,
BMP1,ENSG00000168487,0.50323336284965,0.814850199906085,0.304532570074675,0.000740500627954214,pLoF,8022161589,8,22161589,
CLP1,ENSG00000172409,0.503243717855444,0.688219534831187,0.320990122903223,0.0014326435749346,pLoF,11057659382,11,57659382,
ZKSCAN3,ENSG00000189298,0.503253033715161,0.531601596836362,0.35661380181091,0.00128530307482482,pLoF,6028359473,6,28359473,
RHOB,ENSG00000143878,0.503306383504738,0.327968573732039,0.904492356689559,0.0125333417348721,pLoF,2020447408,2,20447408,
MBNL2,ENSG00000139793,0.503372361984753,0.937020491117435,0.33011894729761,0.00105654669880023,pLoF,13097276187,13,97276187,
BDKRB2,ENSG00000168398,0.503523049223839,0.424505200456979,0.373053688447752,-0.00663867772934004,pLoF,14096237061,14,96237061,
CENPO,ENSG00000138092,0.503608205491096,0.823360713003015,0.317921112541996,0.000743211847328288,pLoF,2024790314,2,24790314,
TUBA3D,ENSG00000075886,0.503658203831315,0.845493905710479,0.339367898024189,0.000464780922364909,pLoF,2131471963,2,131471963,
UBQLN3,ENSG00000175520,0.503707759231953,0.372327054190344,0.537957285348082,-0.00896748435271621,pLoF,11005505234,11,5505234,
CPT1B,ENSG00000205560,0.503722562465622,0.958432756144208,0.320641875125706,0.0000910432872441581,pLoF,22050569254,22,50569254,
C14orf93,ENSG00000100802,0.503854437742193,0.471421896400286,0.315654298417224,-0.00230664283823002,pLoF,14022981147,14,22981147,
DPPA3,ENSG00000187569,0.503862963032551,0.338900097284685,0.431913936315898,-0.00577738194322781,pLoF,12007711504,12,7711504,
GALNT6,ENSG00000139629,0.503871903042622,0.321083707109917,0.892924747688414,-0.00250752892420928,pLoF,12051346548,12,51346548,
SURF1,ENSG00000148290,0.503928463974922,0.352635503097977,0.720421095462948,0.00107317787940226,pLoF,9133346758,9,133346758,
PSG11,ENSG00000243130,0.50398533198585,0.319640121139389,0.351112469456851,-0.00186222851694997,pLoF,19043009917,19,43009917,
TOM1,ENSG00000100284,0.504057245856102,0.487551376834842,0.317039042819735,0.00262255142178527,pLoF,22035299828,22,35299828,
C17orf97,ENSG00000187624,0.504185203711295,0.420701864675,0.592164618920533,-0.00103026576034159,pLoF,17000410279,17,410279,
HOXB5,ENSG00000120075,0.504248940011919,0.331935509822565,0.629635166409709,0.0132868970643647,pLoF,17048592112,17,48592112,
PHKA2,ENSG00000044446,0.504261452312156,0.8107590294518,0.323260307368261,-0.00163551707327123,pLoF,23018893432,X,18893432,
SPINDOC,ENSG00000168005,0.504262864387087,0.898063706071711,0.323195666194429,-0.000980569750288712,pLoF,11063813568,11,63813568,
CBWD1,ENSG00000172785,0.504294857057945,0.360818067054546,0.702202984709801,0.00129785274328256,pLoF,9000116660,9,116660,
PPP4R3A,ENSG00000100796,0.504505904916065,0.325074566020074,0.796940754719363,0.00797270891788136,pLoF,14091458647,14,91458647,
GOLGA2,ENSG00000167110,0.504555993647026,0.310237913159847,0.644990011229174,0.00505030012713197,pLoF,9128250830,9,128250830,
AKAP7,ENSG00000118507,0.504567800187345,0.327789670271612,0.748732723054731,0.00253025613152411,pLoF,6131135636,6,131135636,
TBC1D3L,ENSG00000274512,0.504580176862999,0.36331861960028,0.459904097433379,-0.00268593969343664,pLoF,17037978486,17,37978486,
PRR27,ENSG00000187533,0.504600355828418,0.705023064991674,0.34860474700723,0.00149638453157361,pLoF,4070154333,4,70154333,
MAP3K15,ENSG00000180815,0.504615511808741,0.548329282666494,0.341373135037033,0.000278182882768373,pLoF,23019355683,X,19355683,
KIF21A,ENSG00000139116,0.504647459261626,0.743407920293949,0.304366403715595,-0.000943227229782778,pLoF,12039294398,12,39294398,
GFRA4,ENSG00000125861,0.504659861103069,0.385830219135669,0.533537869848323,0.00132685174063012,pLoF,20003659834,20,3659834,
ALOX15,ENSG00000161905,0.504711557774464,0.318959586046132,0.412256719072305,-0.00148351062485636,pLoF,17004631488,17,4631488,
TMED8,ENSG00000100580,0.5047815186405,0.317597999814376,0.771751307444626,-0.00552279242986402,pLoF,14077330271,14,77330271,
NRXN2,ENSG00000110076,0.505015969303002,0.314302428086382,0.411566710308079,0.00520793481762265,pLoF,11064601406,11,64601406,
HAO1,ENSG00000101323,0.5050440555744,0.843539118981828,0.336389671010723,-0.000537670041464513,pLoF,20007883552,20,7883552,
PHYKPL,ENSG00000175309,0.50505896797802,0.474568921338066,0.34101874012625,0.000983393148771848,pLoF,5178204768,5,178204768,
SLC49A4,ENSG00000138463,0.50512804818427,0.933327239081334,0.318694593367599,-0.000291930425793496,pLoF,3122793549,3,122793549,
PLPBP,ENSG00000147471,0.505139835096583,0.374184474075659,0.338742956840895,0.00280565348537691,pLoF,8037762450,8,37762450,
SST,ENSG00000157005,0.505191390468243,0.850444375346237,0.34302436255173,0.00240597929573721,pLoF,3187669000,3,187669000,
CLEC4D,ENSG00000166527,0.505242390033815,0.351162712979374,0.452644884687327,0.00975161425572425,pLoF,12008515253,12,8515253,
TRPM7,ENSG00000092439,0.505336595549706,0.303424478847407,0.601551370822267,0.00230882305486164,pLoF,15050561578,15,50561578,
CYLD,ENSG00000083799,0.505413160131606,0.445781667610978,0.312092212980355,0.00541676820820966,pLoF,16050749618,16,50749618,
NECTIN2,ENSG00000130202,0.505418305284482,0.509226594238416,0.313277375053063,-0.00398484831630521,pLoF,19044846405,19,44846405,
GRM6,ENSG00000113262,0.505444211012015,0.326343630690222,0.78816420866509,0.00128547839302773,pLoF,5178981617,5,178981617,
GIMAP8,ENSG00000171115,0.505539393489817,0.648623903301783,0.345379838706615,0.00107526955529381,pLoF,7150466600,7,150466600,
ASAH2,ENSG00000188611,0.505558430005577,0.382737983324553,0.900519656341913,0.000455810242399918,pLoF,10050196728,10,50196728,
DPP3,ENSG00000254986,0.505559794543896,0.311329979629338,0.857256168232987,0.00202268665987091,pLoF,11066475504,11,66475504,
AVPI1,ENSG00000119986,0.505727827035647,0.341411640696061,0.559293573423727,-0.00609569960334483,pLoF,10097673525,10,97673525,
OAS1,ENSG00000089127,0.50573107010025,0.328337973684698,0.557758975974175,0.00259977859190234,pLoF,12112906955,12,112906955,
MAN2B1,ENSG00000104774,0.505739909915188,0.399070050151797,0.320116348161547,0.00135587393267725,pLoF,19012643174,19,12643174,
SUZ12,ENSG00000178691,0.505746321840898,0.7704193028266,0.366800213969217,0.00138625826592468,pLoF,17031937160,17,31937160,
ZNF451,ENSG00000112200,0.505757894663655,0.307044213626824,0.707634078338403,-0.00222068798455519,pLoF,6057090097,6,57090097,
ADCY8,ENSG00000155897,0.505792591570139,0.445048603226476,0.358541914271137,0.00183154904382161,pLoF,8130780306,8,130780306,
EIF3M,ENSG00000149100,0.505816443466876,0.714805782177567,0.314877337026391,0.00233885317658186,pLoF,11032583763,11,32583763,
SPRY2,ENSG00000136158,0.505837327928319,0.381723383497425,0.324019379546321,-0.00569109998095798,pLoF,13080336691,13,80336691,
PRELID2,ENSG00000186314,0.505851193090773,0.635013605155202,0.321369564753996,0.00166246486749265,pLoF,5145764893,5,145764893,
SLC9A3R1,ENSG00000109062,0.50589649355019,0.380958667320176,0.610979526358848,0.00210984775544963,pLoF,17074744236,17,74744236,
GRPEL2,ENSG00000164284,0.505960446722666,0.417393889521388,0.322643093478016,0.00453371935940266,pLoF,5149345461,5,149345461,
EGR2,ENSG00000122877,0.506108044405669,0.347810468812977,0.351545609407188,0.0170040543330615,pLoF,10062813108,10,62813108,
RBSN,ENSG00000131381,0.506262529436499,0.473816096397331,0.313989725759826,0.00232124528347777,pLoF,3015065074,3,15065074,
HSPB2,ENSG00000170276,0.506298005898721,0.820599069993148,0.339997161513509,0.00170837773814883,pLoF,11111908695,11,111908695,
ZNF146,ENSG00000167635,0.506311156719083,0.315817848370627,0.764803680860056,0.00741977962493274,pLoF,19036236334,19,36236334,
E2F3,ENSG00000112242,0.506410390938091,0.353849857805226,0.693419044815755,-0.00671928928854973,pLoF,6020402070,6,20402070,
TMEM59L,ENSG00000105696,0.506611205870709,0.320235175453928,0.87420750836329,0.00443455903881979,pLoF,19018606434,19,18606434,
DISP3,ENSG00000204624,0.506647931329956,0.479324090585696,0.314222499733988,-0.00118989863582779,pLoF,1011500897,1,11500897,
RYR3,ENSG00000198838,0.506774106392828,0.300418507839972,0.443388858368487,0.00185882809207009,pLoF,15033310995,15,33310995,
SEC22A,ENSG00000121542,0.506795160551172,0.360281353935141,0.671533516495198,0.00224557013692248,pLoF,3123209152,3,123209152,
EFCAB5,ENSG00000176927,0.506797331705401,0.375550290464277,0.820703781282942,0.000794664400785698,pLoF,17029941725,17,29941725,
SLC12A8,ENSG00000221955,0.506805270907213,0.735125818548076,0.325234452368746,-0.000638685352007651,pLoF,3125083805,3,125083805,
FAM120AOS,ENSG00000188938,0.506847278243539,0.94019323826784,0.318714648219255,0.000265603561114182,pLoF,9093447557,9,93447557,
TSSK2,ENSG00000206203,0.506860601679062,0.331365900971893,0.813059874952215,-0.00595063996367145,pLoF,22019131331,22,19131331,
CRH,ENSG00000147571,0.506894364570549,0.553003861786409,0.348447389739162,-0.0107417006856639,pLoF,8066174397,8,66174397,
LRCH4,ENSG00000077454,0.507140408411379,0.410512395513571,0.311501916885269,-0.00283015880448217,pLoF,7100572206,7,100572206,
AC007040.2,ENSG00000258881,0.507260686640409,0.953467429889111,0.343154545346171,0.000157852877494626,pLoF,2070935890,2,70935890,
CD74,ENSG00000019582,0.507314964552549,0.317103959569123,0.824000531386335,0.00711009569507087,pLoF,5150396200,5,150396200,
